DATASET_PIECHART
#In pie chart datasets, each ID is associated to multiple numeric values, which are displayed as a pie chart directly on the node branch, or outside the tree
#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throughout this file (except in the SEPARATOR line, which uses space).
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	predicted prob

#dataset color (can be changed later)
COLOR	#ff0000

#define colors for each individual field column (use hexadecimal, RGB or RGBA notation; if using RGB/RGBA, COMMA cannot be used as SEPARATOR)
FIELD_COLORS	#FFC75F	#D65DB1

#field labels
FIELD_LABELS	A	N

#=================================================================#
#                    OPTIONAL SETTINGS                            #
#=================================================================#

#each dataset can have a legend, which is defined below
#for each row in the legend, there should be one shape, color and label
#shape should be a number between 1 and 6:
#1: square
#2: circle
#3: star
#4: right pointing triangle
#5: left pointing triangle
#6: checkmark

#LEGEND_TITLE,Dataset legend
#LEGEND_SHAPES,1,2,3
#LEGEND_COLORS,#ff0000,#00ff00,#0000ff
#LEGEND_LABELS,value1,value2,value3

#=================================================================#
#     all other optional settings can be set or changed later     #
#           in the web interface (under 'Datasets' tab)           #
#=================================================================#

#left margin, used to increase/decrease the spacing to the next dataset. Can be negative, causing datasets to overlap. Used only for piecharts which are displayed on the outside
#MARGIN,0

#applies to external pie charts only; if set, pie charts associated to internal nodes will be displayed even if these nodes are not collapsed. It could cause overlapping in the dataset display.
#SHOW_INTERNAL,0

#maximum pie chart radius will be displayed with this size, others will be proportionally smaller. This setting applies to internal pie charts only.
MAXIMUM_SIZE	10

#pie chart height factor; For external pie charts, default radius will be slightly less than the available space between leaves, but you can set a multiplication factor here to increase/decrease it (values from 0 to 1 will decrease it, values above 1 will increase it)
#HEIGHT_FACTOR,1

#border width; if set above 0, a border of specified width (in pixels) will be drawn around the pie chart segments 
#BORDER_WIDTH,0

#border color; used when BORDER_WIDTH is above 0
#BORDER_COLOR,#0000ff


#Internal tree nodes can be specified using IDs directly, or using the 'last common ancestor' method described in iTOL help pages
#=================================================================#
#       Actual data follows after the "DATA" keyword              #
#=================================================================#
#the following fields are required for each node:
#ID,position,radius,value1,value2,value3...
#position defines the position of the pie chart on the tree:
#  -1 = external pie chart
#  a number between 0 and 1 = internal pie chart positioned at the specified value along the node branch (for example, position 0 is exactly at the start of node branch, position 0.5 is in the middle, and position 1 is at the end)

DATA
#Examples

#node 9606 will have an external pie chart
#9606,-1,10,10000,15000,9000

#node 9123 will have an internal pie chart directly over the node, and with radius 50 (actual display radius will depend on other values in the dataset and the MAXIMUM_SIZE specified)
#9132,0,50,11000,9000,120007

INO2166	1	10	0.5109149494590831	0.4890850505409169
INO2847	1	10	0.5502876089768117	0.4497123910231883
INO1640	1	10	0.5362559581308857	0.46374404186911433
INO870	1	10	0.6673167398927862	0.33268326010721383
INO1219	1	10	0.7525827800305162	0.24741721996948385
INO1638	1	10	0.7867235736257927	0.2132764263742073
INO1218	1	10	0.6523960245590382	0.3476039754409618
INO6912	1	10	0.5575516966075204	0.44244830339247965
INO8267	1	10	0.5894388005591623	0.4105611994408377
INO4581	1	10	0.6296931171580364	0.37030688284196356
INO5666	1	10	0.6570490049233934	0.34295099507660665
INO6890	1	10	0.8093283704550502	0.19067162954494976
INO5665	1	10	0.8597727725501162	0.1402272274498838
INO1209	1	10	0.5593752120993755	0.44062478790062454
INO2783	1	10	0.5292870987135305	0.4707129012864695
INO3593	1	10	0.5894780349941221	0.4105219650058779
INO5604	1	10	0.9352886519518181	0.0647113480481819
INO6804	1	10	0.6240675187976292	0.37593248120237077
INO8137	1	10	0.7702829557416636	0.2297170442583364
INO8136	1	10	0.6740241866062625	0.3259758133937375
INO9562	1	10	0.7835978456802646	0.21640215431973542
INO9561	1	10	0.6538648189319198	0.34613518106808017
INO11080	1	10	0.6609131287507882	0.3390868712492118
INO2120	1	10	0.6451008845162447	0.3548991154837553
INO2781	1	10	0.6470688545260891	0.3529311454739109
INO3589	1	10	0.6841427402062354	0.31585725979376456
INO2119	1	10	0.5178781185278027	0.48212188147219726
INO2779	1	10	0.5406777484199575	0.4593222515800425
INO1202	1	10	0.666007391187276	0.33399260881272397
INO1611	1	10	0.6947411936298592	0.3052588063701408
INO2114	1	10	0.687976145116762	0.312023854883238
INO2772	1	10	0.7150449163143241	0.2849550836856759
INO2771	1	10	0.6449825384048877	0.35501746159511227
INO2113	1	10	0.7989542268155728	0.20104577318442718
INO2769	1	10	0.8347636403037257	0.16523635969627426
INO1610	1	10	0.6598443535574346	0.34015564644256535
INO2112	1	10	0.662203935228171	0.337796064771829
INO2768	1	10	0.7248784815425448	0.27512151845745525
INO3566	1	10	0.7091857046776845	0.2908142953223155
INO2767	1	10	0.5452333945188746	0.45476660548112535
INO2111	1	10	0.5755003966475095	0.4244996033524905
INO2110	1	10	0.5385378795086541	0.46146212049134594
INO2764	1	10	0.5685574264131129	0.4314425735868871
INO3559	1	10	0.6017323075053032	0.39826769249469685
INO596	1	10	0.6876609603313047	0.31233903966869525
INO833	1	10	0.8045985574459231	0.19540144255407688
INO1149	1	10	0.5454300852779486	0.45456991472205144
INO1543	1	10	0.7058120091864104	0.2941879908135896
INO2034	1	10	0.7264150479525042	0.2735849520474958
INO2033	1	10	0.7250309100066693	0.2749690899933307
INO1542	1	10	0.7888162732469313	0.21118372675306873
INO2032	1	10	0.8898325903353921	0.11016740966460792
INO2673	1	10	0.8976772667731077	0.10232273322689234
INO2029	1	10	0.5069112863715556	0.4930887136284444
INO2668	1	10	0.5824933537673592	0.4175066462326408
INO3446	1	10	0.629809583572006	0.370190416427994
INO4358	1	10	0.7081958648095306	0.29180413519046944
INO3445	1	10	0.7702556186591689	0.22974438134083108
INO1538	1	10	0.5536905107513227	0.4463094892486773
INO2024	1	10	0.6219533259128689	0.3780466740871311
INO2661	1	10	0.6571821544605008	0.34281784553949923
INO2660	1	10	0.6215972166900431	0.3784027833099569
INO2021	1	10	0.5164295910752439	0.4835704089247561
INO825	1	10	0.7388529393129825	0.26114706068701754
INO1143	1	10	0.8891705009716493	0.11082949902835071
INO1536	1	10	0.9041543911186316	0.0958456088813684
INO2020	1	10	0.9173250130846806	0.08267498691531938
INO2657	1	10	0.9256905160826702	0.07430948391732983
INO2656	1	10	0.9126024937775976	0.08739750622240239
INO1535	1	10	0.8645326488168842	0.13546735118311581
INO2006	1	10	0.5657579120304652	0.4342420879695348
INO2639	1	10	0.6292596173021914	0.3707403826978086
